CLPS PNLIP
YWHAH YWHAE
YWHAH MARK3
YWHAH KIF5B
YWHAH ZFP36
YWHAH ING1
YWHAH MARK4
YWHAH SSH1
YWHAH KIF1C
YWHAH PRKD2
YWHAH NRIP1
YWHAH PRPF3
YWHAH PAK4
YWHAH YWHAH
YWHAH CCDC88A
YWHAH SRGAP2
YWHAH CLASP1
YWHAH NADK
YWHAH CYFIP1
SMAD4 EP300
SMAD4 ATF2
SMAD4 SMAD3
SMAD4 SKI
SMAD4 SMAD1
SMAD4 SMAD2
SMAD4 JUNB
SMAD4 SMAD5
SMAD4 CEBPD
SMAD4 SMAD6
SMAD4 SMURF1
SMAD4 DAXX
SMAD4 DACH1
SMAD4 SMAD4
SMAD4 IRF7
SMAD4 SMURF2
SMAD4 NFIA
SMAD4 HYAL2
SMAD4 UBB
SMAD4 TGFBR2
SMAD4 FOXO1
SMAD4 MEF2A
SMAD4 ARID1B
SMAD4 UBE2L3
SMAD4 MED15
SMAD4 FN1
SMAD4 ARL5B
SMAD4 RHOJ
SMAD4 SPTBN1
SMAD4 PRKAR2A
SMAD4 SMARCC2
SMAD4 EIF2AK4
SMAD4 KPNB1
SMAD4 TDG
SMAD4 CD59
SMAD4 HDGF
SMAD4 UHRF2
SMAD4 AP2B1
SMAD4 ERBIN
SMAD4 PRPF40A
SMAD4 E2F4
SMAD4 FOXO4
RARB SMAD2
RARB PSMC5
RARB PRKD2
RARB RARB
PPP2R1B RELA
PPP2R1B HSPD1
PPP2R1B PPP2CA
PPP2R1B PPP2R1A
PPP2R1B ANXA5
PPP2R1B PPP2R5E
PPP2R1B SIK2
PPP2R1B PPP2CB
PPP2R1B CLOCK
PPP2R1B PPP2R2A
PPP2R1B STK25
PPP2R1B STRN
PPP2R1B STRN3
PPP2R1B MOB4
PPP2R1B PDCD10
ARID1B SMAD3
ARID1B SMAD2
ARID1B SS18
ARID1B SMARCC2
ARID1B ARID1B
TPM1 DYRK1A
TPM1 PSMC5
TPM1 KXD1
TPM1 PKD2
TPM1 TPM1
PIBF1 DAXX
PIBF1 ANKRD28
PIBF1 XIAP
PIBF1 RNF169
PIBF1 KIFC3
PIBF1 AMOTL2
PIBF1 CDC37
PIBF1 ARID5A
PIBF1 MFAP1
PIBF1 SORBS3
PIBF1 MORF4L2
PIBF1 KANK2
PIBF1 TSHZ3
PIBF1 CEP135
PIBF1 KATNBL1
SS18 EP300
SS18 ATF2
SS18 SMARCC2
SS18 MLLT10
SS18 CNOT2
SS18 EIF3A
SS18 SS18
ARID4B ETS1
ARID4B PIK3R3
ARID4B SMARCC2
ARID4B HNRNPA2B1
ARID4B ING1
ARID4B RANBP2
DGKE PLCG1
DGKE ARRB1
DGKE PLCB1
DGKE NUDC
GNS NCK1
GAS2L1 MAPRE1
XAF1 XIAP
XAF1 HTRA2
KAZN ARID5A
KAZN LZTS2
CSNK2B TRIB3
CSNK2B CDKN1A
CSNK2B RYBP
CSNK2B CSNK2B
CSNK2B RPS6KB1
CSNK2B BTF3
CSNK2B NFKBIA
CSNK2B RNF2
CSNK2B SSRP1
CSNK2B CLOCK
CSNK2B ETS1
CSNK2B NAP1L1
CSNK2B WDR48
CSNK2B PITPNA
CSNK2B ADD1
CSNK2B STAU1
CSNK2B COL4A2
CSNK2B WDR1
CSNK2B PTPRK
CSNK2B KDM6B
CSNK2B RPS6KA3
CSNK2B CIC
CSNK2B HNRNPA2B1
CSNK2B CENPB
CSNK2B HOXB6
TINF2 XRCC5
TINF2 TERF2IP
TINF2 STAG1
NAV1 MAPRE1
PSMA6 PSMA3
PSMA6 HSPA8
PSMA6 PSMA7
PSMA6 PSMD2
PSMA6 PSMB5
PSMA6 PSMC5
PSMA6 PSMC4
PSMA6 PSMC2
PSMA6 PSMD13
PSMA6 PSMD1
PSMA6 PSMD7
PSMA6 PSMA2
PSMA6 PSMB4
PSMA6 PSMB9
PSMA6 FBXO7
PSMA6 PSMA6
PSMA6 TIMP2
PSMA6 MCC
PSMA6 ADRM1
PSMA6 HLA-C
PSMA6 FBXO11
PSMA6 POLR2L
TMEM50B TMEM88
DCAF5 DDB1
UPF3A GSK3B
UPF3A ALYREF
UPF3A SMG1
ZADH2 AOC3
ZADH2 MAOA
TRIP10 CDC42
TRIP10 ARHGAP17
TRIP10 TRIP10
TRIP10 RHOJ
TRIP10 ASAP1
SMTN MYC
CRTAP WDR48
CRTAP P3H1
EXOSC8 ATF2
EXOSC8 XRN2
EXOSC8 ZFP36
EXOSC8 LNX1
EXOSC8 KANK2
EXOSC8 EXOSC8
EXOSC8 FRG1
TAF1 RELA
TAF1 CCND1
TAF1 MEF2D
TAF1 SMARCC2
TAF1 KMT2A
TAF1 TAF7
TAF1 TAF3
TAF1 RANBP2
TAF1 GTF2A1
TAF1 RAN
TAF1 TAF1
STC2 CARHSP1
CDKN1A MAPK11
CDKN1A PSMA3
CDKN1A CDC5L
CDKN1A EP300
CDKN1A CCND1
CDKN1A DDB1
CDKN1A PSMD2
CDKN1A UHRF2
CDKN1A TOP1
CDKN1A GSK3B
CDKN1A UBB
CDKN1A CENPB
CDKN1A CDKN1A
CDKN1A EXT2
CDKN1A HMGXB3
CDKN1A RAB1A
CDKN1A AKT3
CDKN1A PRKCH
CDKN1A KIFC3
CDKN1A LZTS2
CDKN1A STAT5B
CDKN1A USHBP1
EPN1 RNF11
EPN1 NUMB
EPN1 CDC42
TANC1 SPTAN1
NFKBIA RELA
NFKBIA EP300
NFKBIA HSPA8
NFKBIA ATF4
NFKBIA ARRB1
NFKBIA DYNLL1
NFKBIA IKBKB
NFKBIA TGM2
NFKBIA NFKBIA
NFKBIA TUBA1B
NFKBIA CALM2
NFKBIA ERC1
NFKBIA RPS6KA3
NFKBIA SYNE3
NFKBIA TBK1
NFKBIA UBB
NFKBIA GLG1
NFKBIA HOXB7
EPHB4 EFNB2
YWHAE MYC
YWHAE YWHAG
YWHAE DYRK1A
YWHAE ARRB1
YWHAE CBL
YWHAE BCR
YWHAE ERBIN
YWHAE PTPN14
YWHAE SRRM2
YWHAE MARK3
YWHAE TBK1
YWHAE KIF1C
YWHAE SIK2
YWHAE SSH1
YWHAE PNLIP
YWHAE PAPOLA
YWHAE MARK4
YWHAE CALM2
YWHAE HIVEP2
YWHAE MYH10
YWHAE ABHD17A
YWHAE KATNBL1
YWHAE ING1
YWHAE ADRM1
BEND7 CDC37
BEND7 RPL22
BEND7 PRPF40A
BEND7 MFAP1
BEND7 LNX1
BEND7 MORF4L2
BEND7 KANK2
BEND7 ZCCHC10
BEND7 NUTF2
BEND7 ELOA
BEND7 MYO15B
BEND7 BEND7
BEND7 C14orf119
FBXO7 PSMA3
FBXO7 HSPD1
FBXO7 GSK3B
FBXO7 FBXW2
FBXO7 PSMC5
FBXO7 CRBN
FBXO7 PSMA2
FBXO7 PSMB4
FBXO7 PSMB5
FBXO7 FBXO7
FBXO7 ELF4
EXOC6 EXOC1
USHBP1 CDC5L
USHBP1 SRI
USHBP1 MED28
USHBP1 VPS28
USHBP1 USHBP1
USHBP1 CEP68
USHBP1 SNX7
USHBP1 FAM124B
USHBP1 IFT20
USHBP1 RASAL2
USHBP1 CDC37
USHBP1 KANK2
USHBP1 HMG20B
USHBP1 DCTN2
MFNG NOTCH1
MFNG JAG1
MFNG DLL1
TUBA1B MYC
TUBA1B SMAD2
TUBA1B CCT6A
TUBA1B CCT3
TOP1 MYC
TOP1 LUC7L2
TOP1 XRCC5
TOP1 SMAD2
TOP1 TAL1
TOP1 NAP1L1
TOP1 DDX17
TOP1 ILF2
TOP1 SRSF1
TOP1 HNRNPA2B1
TOP1 SF3B1
TOP1 SRSF11
TOP1 CDC42
TOP1 RPL22
TOP1 PRPF8
TOP1 POLE4
TOP1 RECQL
TOP1 SNRPA1
TOP1 SCYL2
TOP1 ELAVL1
TOP1 DDX23
TOP1 NONO
TOP1 PWP1
TOP1 TOP1
TOP1 BRIX1
LRP5 FZD8
CSDE1 HSPA8
CSDE1 HNRNPD
CSDE1 CDC42
CSDE1 NCK1
CSDE1 MCC
CSDE1 TNFRSF10D
PTP4A3 PDCD6IP
PTP4A3 HUWE1
PTP4A3 IPO11
PTP4A3 MYO1C
PTP4A3 PDS5A
PTP4A3 DPM1
PTP4A3 LTN1
PTP4A3 ITGA1
PTP4A3 RAB3GAP1
PTP4A3 MYO1B
PTP4A3 PTP4A3
PTP4A3 TBC1D15
CLIC4 MCC
NAP1L1 MYC
NAP1L1 EP300
NAP1L1 LUC7L2
NAP1L1 SMAD2
NAP1L1 DLST
NAP1L1 RPL22
NAP1L1 TNFRSF1A
NAP1L1 MED10
NAP1L1 PWP1
NAP1L1 BRIX1
NAP1L1 NAP1L1
NAP1L1 ILF2
NAP1L1 SCYL2
PPIB STAT5A
PPIB P4HB
PPIB MCC
PPIB WDR48
NCBP3 ALYREF
KANK2 TRIB3
KANK2 CDC5L
KANK2 AP2B1
KANK2 KIFC3
KANK2 TIFA
KANK2 DYNLL1
KANK2 SORBS3
KANK2 KANK2
KANK2 ELOA
KANK2 UBAP2
KANK2 PSMB4
NUMB KRAS
NUMB LNX1
NUMB NOTCH1
NUMB DPYSL2
NUMB MPP5
SYNE1 LMNA
SYNE1 ILF2
SYNE1 ELAVL1
SYNE1 SF3B1
SYNE1 CDC42
SYNE1 RPL17
SYNE1 SYNE1
SYNE1 SUN2
SYNE1 DDX18
SYNE1 PCBP2
SYNE1 MOV10
SYNE1 DHX15
SH3RF3 RAC1
RANBP2 MYC
RANBP2 PLCG1
RANBP2 CBX3
RANBP2 CDC42
RANBP2 KPNB1
RANBP2 RAN
RANBP2 ADRM1
RANBP2 KIAA0100
RANBP2 SLC12A2
KTN1 STOM
DNAJC10 TNS2
BLMH BLMH
POLR2L RELA
POLR2L POLR2A
POLR2L MED28
POLR2L POLR2H
POLR2L IKBKB
POLR2L MED10
POLR2L PHC2
POLR2L MCC
POLR2L RASAL2
POLR2L CCN3
LDHA HNRNPD
LDHA DYNLL1
LDHA LDHA
SEC11A SLC35F6
ZNF639 WDR48
KMT2D SMAD1
ATP6V1E1 SOS1
ATP6V1E1 MCC
LNX1 DDX17
LNX1 ZBTB8A
LNX1 SRSF1
LNX1 PPFIA1
LNX1 CA8
LNX1 HIP1
LNX1 KIFC3
LNX1 ANKS1A
LNX1 NADK
LNX1 TIFA
LNX1 SRSF3
LNX1 RABAC1
LNX1 RALY
LNX1 KXD1
LNX1 RHOC
LNX1 PLEKHG5
LNX1 LNX1
LNX1 C1QTNF1
LNX1 NUDT14
LNX1 ZCCHC10
LNX1 CALCOCO2
LNX1 EIF4H
LNX1 ROBO3
LNX1 CLK1
LNX1 SCML1
LNX1 PPP1R13B
LNX1 PNMT
LNX1 PURB
LNX1 CPSF7
LNX1 UBP1
LNX1 LDB2
LNX1 RIOX2
SLC15A3 KPNB1
SLC15A3 CALCOCO2
SLC15A3 LZTS2
BIN3 C14orf119
DDX52 MYC
MED10 MED1
MED10 POLR2A
MED10 MED28
MED10 POLR2H
MED10 NONO
MED10 MED24
MED10 MED13
MED10 MED15
MED10 UBB
MED10 MOB4
MED10 MED10
MED10 AFF4
DDX17 MYC
DDX17 CDC5L
DDX17 EP300
DDX17 YWHAG
DDX17 SREK1
DDX17 DDX17
DDX17 CDC37
DDX17 RC3H1
DDX17 SNRPB2
DDX17 SRSF2
DDX17 TRA2B
DDX17 PRPF3
DDX17 SF3B1
DDX17 ACIN1
DDX17 SRSF1
DDX17 PPM1G
DDX17 ALYREF
DDX17 SRRM2
DDX17 ILF2
DDX17 RBM17
DDX17 SNRNP40
DDX17 DHX38
DDX17 SMNDC1
DDX17 PRPF8
DDX17 SNRPA1
DDX17 PUF60
DDX17 RALY
DDX17 CWC15
DDX17 SORBS3
DDX17 DHX15
DDX17 DDX46
DDX17 MFAP1
DDX17 PRPF40A
DDX17 ZFP36
DDX17 DDX23
DDX17 SF3A3
DDX17 MOV10
DDX17 SRSF11
DDX17 SRRM1
DDX17 SRSF4
DDX17 SRSF9
MED15 MED1
MED15 SMAD3
MED15 SMAD2
MED15 SMAD1
MED15 MED28
MED15 PLSCR1
MED15 MED24
MED15 MED13
MED15 UBB
BCOR HSPA8
BCOR BCL6
BCOR RYBP
BCOR RNF2
BCOR BCOR
KIF5B CDC5L
KIF5B KLC1
KIF5B YWHAG
KIF5B GSK3B
KIF5B SMAD2
KIF5B ZBTB8A
KIF5B STAU1
KIF5B SNAP23
KIF5B BCAR3
KIF5B SYBU
KIF5B TNFRSF10D
KIF5B KIF5B
HMGXB3 ANXA7
HMGXB3 PFDN1
HOXD9 PBX1
HOXD9 HOXD9
ZBTB38 LZTS2
INPP1 NR1D1
INPP1 INPP5A
ETS1 DAXX
ETS1 MAPK11
ETS1 CDC5L
ETS1 EP300
ETS1 SMAD3
ETS1 GNAS
ETS1 STAT5B
ETS1 CENPB
ETS1 SCOC
ETS1 FOSL1
ETS1 SRSF11
ETS1 EIF3A
ETS1 APLP2
ETS1 PCNX1
ETS1 ETS1
MARK3 KRAS
MARK3 YWHAG
MARK3 IKBKB
MARK3 MARK3
MARK3 CLASP1
MARK3 DYNLL1
MARK3 MARK4
TERF2IP XRCC5
TERF2IP AP2B1
TERF2IP TERF2IP
RABAC1 RHOA
RABAC1 RAB1A
RABAC1 RIC8A
RABAC1 F11R
RABAC1 ARL6IP1
RABAC1 RABAC1
RABAC1 NDRG4
RABAC1 ZFYVE21
RABAC1 TM4SF1
RABAC1 TUBB4B
RABAC1 LTBR
RABAC1 EMP1
RABAC1 EI24
ATF6 SRF
ATF6 ATF6
DDX23 CDC5L
DDX23 SRSF1
DDX23 HNRNPA2B1
DDX23 SF3B1
DDX23 TRA2B
DDX23 SRRM2
DDX23 ALYREF
DDX23 SRSF11
DDX23 PRPF40A
DDX23 SNRPD1
DDX23 PNN
DDX23 SRRM1
DDX23 MFAP1
DDX23 PPM1G
DDX23 SRSF9
DDX23 SNRNP40
DDX23 PRPF8
DDX23 MOV10
DDX23 DHX15
DDX23 RALY
DDX23 PRPF3
DDX23 SNRPB2
DDX23 SRSF2
DDX23 FRG1
DDX23 ACIN1
DDX23 RBM17
DDX23 DHX38
DDX23 SF3A3
DDX23 SRSF4
DDX23 SMNDC1
DDX23 CWC15
DDX23 DDX46
DDX23 PUF60
DDX23 SNRPA1
DDX46 CDC5L
DDX46 HSPD1
DDX46 SRSF1
DDX46 SF3B1
DDX46 TRA2B
DDX46 SRRM2
DDX46 ALYREF
DDX46 SRSF11
DDX46 PRPF40A
DDX46 SNRPD1
DDX46 SRRM1
DDX46 MFAP1
DDX46 PPM1G
DDX46 SRSF9
DDX46 SNRNP40
DDX46 PRPF8
DDX46 MOV10
DDX46 DHX15
DDX46 SNRPA1
DDX46 PHF5A
DDX46 DHX38
DDX46 HMG20B
DDX46 SF3A3
DDX46 SRSF2
DDX46 PRPF3
DDX46 PUF60
DDX46 RBM17
DDX46 CWC15
DDX46 ACIN1
DDX46 SRSF4
DDX46 SNRPB2
DDX46 SMNDC1
SMAD1 SKI
SMAD1 EP300
SMAD1 GSK3B
SMAD1 SMAD3
SMAD1 SMAD2
SMAD1 SMAD6
SMAD1 SMURF2
SMAD1 SMURF1
SMAD1 PSMB4
SMAD1 SMAD1
SMAD1 SF3B1
SMAD1 RAP2A
SMAD1 MED24
SMAD1 CHMP3
SMAD1 EIF2AK4
SMAD1 ERBIN
SMAD1 TTF1
SMAD1 ZEB1
SMAD1 PSMD1
SMAD1 PRKD2
SMAD1 RAN
SMAD1 MRTFB
SMAD1 SMAD5
PER3 CLOCK
TIMP2 PSMA7
TIMP2 NUDC
TIMP2 ITGA1
IFT20 KXD1
IFT20 KIF3B
IFT20 AQP1
BCR MYC
BCR PLCG1
BCR RAC1
BCR HSPA8
BCR YWHAG
BCR CBL
BCR SOS1
BCR ERBIN
BCR CDC42
BCR RHOA
BCR BCR
BCR WDR48
BCR TLN1
KIF1C YWHAG
KIF1C HOOK3
KIF1C KIF1C
GNAI1 RIC8A
GNAI1 STRN
GNAI1 KLHL3
GNAI1 GNAI1
CBL PLCG1
CBL ASAP1
CBL YWHAG
CBL NOTCH1
CBL STAT5A
CBL CDC42
CBL MYO1C
CBL SORBS1
CBL CD2AP
CBL UBE2L3
CBL NCK1
CBL CBL
CBL MYH9
CBL BAG1
CBL RAPGEF1
CBL TGFBR2
CBL PIK3R3
CBL TGM2
CBL SOS1
CBL PTPRB
CBL STAT5B
CBL PTPRK
CBL CD40
CBL TLN1
CBL KHDRBS1
CBL SPRY4
PAM KALRN
PAM PRKCH
DYRK3 DYRK3
CLASP1 YWHAG
CLASP1 MAPRE1
CLASP1 SYBU
ISG15 HSPA8
ISG15 HSPD1
ISG15 BAG3
ISG15 IRF7
ISG15 TXNRD1
ISG15 MX1
MX1 DAXX
MX1 MX1
DLGAP4 NCK1
DLGAP4 PLK2
DLGAP4 UBB
DLGAP4 MPP5
TIFA TIFA
TNS2 SNTB2
TNS2 TNS2
TNS2 CTNNAL1
TNS2 SORBS3
TNS2 ZNF205
TNS2 BAHD1
TNS2 ZCCHC14
TNS2 CPSF7
TNS2 ARID5A
TNS2 AQP1
TDG EP300
TDG TDG
NDUFA8 MYC
NDUFA8 NDUFA12
NDUFA8 NDUFB4
NDUFA8 NDUFC2
UBE2R2 APPBP2
UBE2R2 ARHGDIA
UBE2R2 ARIH2
UBE2R2 UBE2R2
POLR2M DGKZ
POLR2M PSMC2
RNF115 MYC
RNF115 RNF115
AHCTF1 LMNA
AHCTF1 KPNB1
N4BP3 YWHAG
N4BP3 SMURF2
N4BP3 CNKSR3
GRK5 DDB1
GRK5 CALM2
GRK5 BDKRB2
GRK5 TACR1
GRK5 GRK5
KIFC3 BCL6
KIFC3 FOSL1
KIFC3 ZBTB8A
KIFC3 ATF2
KIFC3 DCTN2
KIFC3 LZTS2
KIFC3 CEP170
KIFC3 MFAP1
KIFC3 KIFC3
KIFC3 PHC2
KIFC3 CDC37
KIFC3 PPP1R13B
KIFC3 SORBS3
KIFC3 SCOC
KIFC3 MCC
KIFC3 MYO15B
RPS6KB1 LMNA
RPS6KB1 EP300
RPS6KB1 RAC1
RPS6KB1 GSK3B
RPS6KB1 TBK1
RPS6KB1 PPP2R2A
RPS6KB1 CDC42
RPS6KB1 PPP2CA
RPS6KB1 RPS6KB1
NEMF NOP56
NEMF LTN1
CHD1 ARRB1
CHD1 SSRP1
CHD1 SRSF3
CLEC14A MALL
CLEC14A MMRN2
NIPBL CBX3
BRIX1 GSK3B
BRIX1 LUC7L2
BRIX1 ILF2
BRIX1 STAU1
BRIX1 NOP56
BRIX1 RPL22
BRIX1 CNBP
BRIX1 ADARB1
BRIX1 PWP1
BRIX1 SCYL2
RAPGEF4 RAP2A
FEM1B PPM1F
FEM1B FEM1B
STAT5B EP300
STAT5B STAT5A
STAT5B PIK3R3
STAT5B POU2F1
STAT5B HNRNPA2B1
STAT5B PPP2CA
STAT5B STAT5B
STXBP3 SNAP23
STXBP3 STX4
SEC62 CIC
TRIB3 RELA
TRIB3 PSMA3
TRIB3 ATF4
TRIB3 FN1
TRIB3 BCL6
TRIB3 SMURF1
TRIB3 GPATCH2L
TRIB3 BAG3
TRIB3 GLIS3
TRIB3 HAT1
AKAP1 PRKAR2A
BRD7 MYC
BRD7 CDC5L
BRD7 SMARCC2
BRD7 POU2F1
BRD7 LAMA4
MYLK MAPK11
MYLK APPBP2
MYLK GSK3B
MYLK NCK1
MYLK CALM2
MYLK PRKD2
MYLK CAVIN1
ELK4 MAPK11
ELK4 SRF
ELK4 ID3
ELK4 ID1
PSMG2 PSMB9
PSMG2 PSMA2
PSMG2 PSMB4
PSMG2 SLC35F6
GTF2A1 TAF7
GTF2A1 TAF3
GTF2A1 GTF2A1
USP1 MYH9
USP1 WDR48
USP1 UBB
USP1 TAGLN2
VSIR SMAD3
VSIR PLSCR1
SMNDC1 CDC5L
SMNDC1 HSPD1
SMNDC1 SRSF1
SMNDC1 SF3B1
SMNDC1 TRA2B
SMNDC1 KPNB1
SMNDC1 SRRM2
SMNDC1 ALYREF
SMNDC1 SRSF11
SMNDC1 PRPF40A
SMNDC1 SNRPD1
SMNDC1 SRRM1
SMNDC1 MFAP1
SMNDC1 PPM1G
SMNDC1 SRSF9
SMNDC1 SNRNP40
SMNDC1 PRPF8
SMNDC1 MOV10
SMNDC1 DHX15
SMNDC1 SNRPA1
SMNDC1 PHF5A
SMNDC1 DHX38
SMNDC1 HMG20B
SMNDC1 SF3A3
SMNDC1 SRSF2
SMNDC1 PRPF3
SMNDC1 PUF60
SMNDC1 RBM17
SMNDC1 CWC15
SMNDC1 ACIN1
SMNDC1 SRSF4
SMNDC1 SNRPB2
SPARC FN1
SPARC TGM2
SPARC HSPG2
SPARC PLAT
SPARC SPARC
TIAL1 VPS37C
TIAL1 FAM168A
TIAL1 QKI
MORF4L2 AMOTL2
MORF4L2 PHC2
MORF4L2 GPBP1
MORF4L2 PITPNA
MORF4L2 LZTS2
MORF4L2 ZBTB10
MORF4L2 KLHL3
RILP RILP
WDR1 BAG3
WDR1 TNFRSF10D
ELOA POLR2A
ELOA PPFIA1
ELOA HIVEP1
ELOA KXD1
ELOA WSB1
ELOA MCC
IST1 CHMP1A
ZEB1 EP300
ZEB1 SMAD3
ZEB1 SMAD2
PLXNA2 PDCD6IP
PLXNA2 UBAP2L
RNF2 HSPA8
RNF2 XRCC5
RNF2 DDB1
RNF2 CBX3
RNF2 KMT2A
RNF2 SSRP1
RNF2 SMURF2
RNF2 RYBP
RNF2 PHC2
RNF2 PSMC4
RNF2 RNF2
RNF2 DHX38
RNF2 CENPB
RNF2 ZFP91
RNF2 UBE2J1
RNF2 ZC3H13
RNF2 RSF1
ADGRG1 CD81
ADGRG1 GNAQ
INTS12 POLR2A
INTS12 PPP2CA
INTS12 PPP2R1A
INTS12 INTS6
MAT2B BAG3
HIPK3 DAXX
HIPK3 LIMS2
STAB1 MEF2D
SENP7 BCL6
PPP2R1A ZFYVE9
PPP2R1A HSPD1
PPP2R1A SMAD3
PPP2R1A SMAD2
PPP2R1A PPFIA1
PPP2R1A IKBKB
PPP2R1A PPP2CA
PPP2R1A CDC37
PPP2R1A PDCD10
PPP2R1A RBM7
PPP2R1A STK25
PPP2R1A STRN
PPP2R1A STRN3
PPP2R1A MOB4
PPP2R1A PPP2R2A
PPP2R1A PPP2R5E
PPP2R1A PPP2CB
PPP2R1A INTS6
PPP2R1A TIPRL
PPP2R1A ACLY
PPP2R1A MCC
PPP2R1A ARIH2
PPP2R1A BCAR3
PPP2R1A MARK4
PPP2R1A CARHSP1
PARVA RSU1
HSPG2 PLCG1
HSPG2 FN1
HSPG2 FBLN2
HSPG2 BMP1
HSPG2 PRPF40A
HSPG2 NID2
HSPG2 NID1
CIC SETD2
EMC4 EMC8
NUP85 KPNB1
NUP85 DYNC1LI1
CEBPD RELA
CEBPD EP300
CEBPD SMAD3
CEBPD IL6
CFAP36 RAC1
SRF TEAD1
SRF SRF
SRF RELA
SRF SSRP1
SRF CASP7
SRF MRTFB
SRF CRIP2
SRF RPS6KA3
KLHL20 KLHL20
KLHL20 LUC7L2
KLHL20 BCL6
SEM1 PSMD2
SEM1 PSMC5
SEM1 PSMD1
SEM1 PSMD7
SEM1 PSMD13
SEM1 PSMC2
SEM1 RNF181
SEM1 ADRM1
SEM1 CDC42
SEM1 INTS6
NFIA NFIB
NFIA GABARAPL1
ELF4 UBB
XRN2 MYC
XRN2 PSMA3
XRN2 POLR2A
XRN2 XRN2
PHLDA3 PDCD6IP
PHLDA3 IPO11
PHLDA3 RFC3
PHLDA3 MYO1C
PHLDA3 DNAJB6
PHLDA3 LBR
PHLDA3 DYNLL1
PHLDA3 BAZ1B
PHLDA3 DPM1
PHLDA3 ARCN1
PHLDA3 DYNLRB1
PHLDA3 SMC4
PHLDA3 EHD4
PHLDA3 TMEM135
PHLDA3 PHLDA3
PHLDA3 RARS2
MOB4 PPP2CA
MOB4 DYNLL1
MOB4 PPP2CB
MOB4 CCT3
MOB4 CCT6A
MOB4 STK25
MOB4 STRN
MOB4 STRN3
MOB4 PDCD10
MOB4 MCC
MOB4 ARHGEF15
PNP HPRT1
PNP MCC
PNP PNP
NID2 CCN3
NID2 LAMC1
NID2 ELN
RAB14 SMURF2
RAB14 EEA1
SRSF9 CDC5L
SRSF9 SRSF1
SRSF9 SF3B1
SRSF9 TRA2B
SRSF9 SRRM2
SRSF9 ALYREF
SRSF9 SRSF11
SRSF9 PRPF40A
SRSF9 SRRM1
SRSF9 MFAP1
SRSF9 PPM1G
SRSF9 SNRPB2
SRSF9 SRSF2
SRSF9 PRPF3
SRSF9 ACIN1
SRSF9 SNRNP40
SRSF9 RBM17
SRSF9 MOV10
SRSF9 DHX38
SRSF9 CWC15
SRSF9 DHX15
SRSF9 PRPF8
SRSF9 SF3A3
SRSF9 SNRPA1
SRSF9 PUF60
SRSF9 SRSF4
PLSCR1 VPS37C
PLSCR1 CDC42EP1
PLSCR1 IP6K2
PLSCR1 HOXB6
PLSCR1 ZNF638
PLSCR1 PKD2
NONO MYC
NONO LMNA
NONO RAC1
NONO POLR2A
NONO NONO
NONO RC3H1
NONO MYH10
NONO TBK1
PRMT2 PRRC2A
PRMT2 CPSF7
PRMT2 PRMT2
CALM2 RELA
CALM2 SMAD2
CALM2 ARRB1
CALM2 TNFRSF1A
CALM2 IKBKB
CALM2 RALB
CALM2 PPP3R1
CALM2 TBK1
CALM2 MARCKS
CALM2 CAMTA2
CALM2 MYO10
CALM2 CALM2
CALM2 HLA-C
CALM2 CALD1
CALM2 KCNN2
HNRNPA0 MYC
HNRNPA0 STAU1
HNRNPA0 CCT3
TRIOBP AKAP8
RNF169 DYRK1A
MYH9 RAC1
MYH9 YWHAG
MYH9 ARRB1
MYH9 TNFRSF1A
MYH9 SPTAN1
MYH9 MYH10
MYH9 FN1
MYH9 HUWE1
MYH9 PRKCH
MYH9 MARK4
APH1A IGFBP5
APH1A FXYD6
APH1A MFSD6
SASH1 MED28
SASH1 IKBKB
SASH1 SPTBN1
SASH1 NCK1
SASH1 OAS2
E2F4 SMAD3
E2F4 SMAD2
E2F4 ID3
E2F4 RYBP
ASAP2 PLCG1
ASAP2 ARF5
ASAP2 UBB
ASAP2 NCK1
ASAP2 RAN
CNOT2 BCL6
CNOT2 DDB1
CNOT2 RC3H1
CNOT2 PSMB4
CHMP3 SMAD5
CHMP3 CHMP4B
CHMP3 CHMP3
CHMP3 CHMP1A
CD46 CD81
CD46 CD46
AKR1C3 ACIN1
KLHL9 SMAD3
ARHGEF12 RHOA
ARHGEF12 ARHGEF12
GP2 GP2
NRM SUN2
APPBP2 AK3
APPBP2 LUC7L2
APPBP2 CALD1
APPBP2 SRGN
APPBP2 APPBP2
APPBP2 ERO1A
APPBP2 CCNL1
SYBU MAPRE1
RRAGA RRAGC
RRAGA RRAGA
HSP90B1 MYC
HSP90B1 P4HB
HSP90B1 SIRPA
HSP90B1 CALR
HSP90B1 SUGT1
HSP90B1 SMARCC2
HSP90B1 TLR4
HSP90B1 FUT1
HSP90B1 LDLR
HSP90B1 HSP90B1
CD2AP ASAP1
CD2AP ARRB1
CD2AP SOS1
CD2AP PDCD6IP
CD2AP CD2AP
CD2AP ARHGAP17
CD2AP VPS28
CD2AP PKD2
CD2AP MPP5
IFIT3 IFIT2
IFIT3 IFIT3
IFIT3 CDC37
SMG1 SMG1
ARIH2 UBE2L3
ARIH2 IL4R
ARIH2 ARIH2
ARIH2 DLST
SUN2 CFLAR
SMARCC2 EP300
SMARCC2 SMAD3
SMARCC2 SMAD2
SMARCC2 POLR2A
SMARCC2 PHF10
SMARCC2 ING1
SMARCC2 BAZ1B
SMARCC2 RAN
SMARCC2 KMT2A
LMNA MYC
LMNA CDC5L
LMNA TOR1AIP1
